1,du-ruʔu-r,HPL-become.IPFV-CVB,wuruʔus
1,d-iši-r=xa,HPL-become.PFV-CVB=ADD,wɨkɨs
1,gʲ-i<l>ta-d=xa,PV-<IPFV>4.pet.IPFV-ATTR=ADD,giltas
1,q-i<b>xu-r=a,RE-<3>appear.PFV-CVB=be,?
1,ile-r=a=xa,1.eat.IPFV-CVB=be=ADD,iles
1,aman ǯ-iwɨ-r=a=xa,safe NEG-give.PFV-CVB=be=ADD,aman hɨwɨs
1,ǯ-iwɨ-r=a=xa,NEG-give.PFV-CVB=be=ADD,hɨwɨs
1,hɨxɨ-d,NPL.go.PFV-ATTR,wuruʔus
1,iǯilas w-aʔa-r=a,label 3-do.IPFV-CVB=be,iǯilas waʔas
1,jaʁmiš haʔa-r=a,gather 1.do.IPFV-CVB=be,jaʁmiš waʔas
2,haʔa-r=a,1.do.IPFV-CVB=be,waʔas
1,aman ǯ-iwɨlca-d-i-jden,safe NEG-give.IPFV-ATTR-COP2-COND,aman hɨwɨs
1,ǯ-iwɨlca-d-i-jden,NEG-give.IPFV-ATTR-COP2-COND,hɨwɨs
1,iǯilas ha<w>ɨ-r,label <3>do.PFV-CVB,iǯilas waʔas
11,ha<w>ɨ-r,<3>do.PFV-CVB,waʔas
2,dagul haʔa-r=a,steal 4.do.IPFV-CVB=be,dagul waʔas
2,ile-r=a,1.eat.IPFV-CVB=be,iles
4,hiši-r=a,1.become.PFV-CVB=be,wɨkɨs
2,hi<r>ga-r=a,<4>chase.IPFV-CVB=be,higas
3,hiši-r=a,4.become.PFV-CVB=be,wɨkɨs
1,a-ʁ-ɨʔɨ-r,IN-OUT-4.do.PVF-CVB,aʁaʔas
2,fikɨr w-aʔa-r=a,thought 3-do.IPFV-CVB=be,fikir waʔas
1,χ-u<d>k-a,PV-<4>ask-IMP,χukas
1,haʔa-d-ijden,4.do.IPFV-ATTR-IRR,waʔas
1,r-eši-r=a,2-cry.PFV-CVB=be,?
1,ʁe-q-e<r>č'u-r=xa,OUT-RE-<2>move.PFV-CVB=ADD,?
1,ji<b>q'ɨ-ga,<3>come.PFV-TEMP,wuruʔus
1,ʁe-d-ibʁu-r-diš,OUT-HPL-let.go-CVB-NO,?
1,jišemiš r-iši-d,live 2-become.PFV-ATTR,jišemiš wɨkɨs
1,r-iši-d,2-become.PFV-ATTR,wɨkɨs
1,q-ewita-r-diš,RE-bother-CVB-NO,?
2,ʁ-eč'u-r,OUT-1.move.PFV-CVB,ʁeč'us
1,χ-u<d>ku-r,PV-<4>ask.PFV-CVB,χutkas
1,hišitixu-jne,?-TEMP2,?
9,huxu-r,4.say.PFV-CVB,wuxus
1,χatir adgɨ,offend ?,χatir ?
1,adgɨ,?,?
4,hɨʔɨ-d,1.do.PFV-ATTR,waʔas
1,haʔa,4.do-IMP,waʔas
1,qe-ʁ-ǯ-e<d>qu-d,RE-OUT-NEG-<NPL>let.go-ATTR,?
1,aman hɨwɨ-s-dɨš,safe 4.give-INF-NO,aman hɨwɨs
1,hɨwɨ-s-dɨš,4.give-INF-NO,hɨwɨs
1,i-ʁ-ile-r=a,PV-PV-pull-CVB=BE,?
1,χatir a-d,offend be-ATTR,χatir a
1,q-aʔa-s-diš,RE-4.do.IPFV-INF-NO,haʔas
1,gʲe-q-i<b>tɨ-r,PV-RE-4.pet.PFV-CVB,?
1,gʲ-i<l>tɨ-r,PV-<IPFV>4.pet.PFV-CVB,?
3,hɨga-r=a,4.want.IPFV-CVB=be,wɨgas
1,hig-a=xa,1.chase-IMP=ADD,higas
1,a<d>g-a=xa,<4>IN.stay-IMP=ADD,adgas
1,q-ile-r=a-diš=xa,RE-4.eat.IPFV-CVB=be-NO=ADD,qiles
1,k-iχɨˤ-jne,CONT-1.strike.PFV-COND,kiχɨˤs
2,jɨˁχɨˁ-r,1.hit.PFV-CVB,jɨχɨs
3,jiq'-e,1.die-IMP,wiq'es
1,karɨʔɨ-ne,happen.PFV-COND,karɨʔɨs
3,d-aʔa-r=a,HPL-do.IPFV-CVB=be,waʔas
1,su<r>gu-n,2.disappear.PFV-NMLZ,sürgün
6,e-ʁ-e<l>č'u-r,IN-OUT-<HPL>move.PFV-CVB,eʁeč'us
1,d-ɨga-d,HPL-must-ATTR,wɨgara
1,d-ɨkɨ-s,HPL-become-INF,wɨkɨs
3,ruxa-d,4.say.IPFV-ATTR/1.say.IPFV-ATTR,?
1,ji<r>q'-ɨ-r,<1>come-PFV-CVB,?
1,s-u<b>q'u-r=a,PV-<1>sit.IPFV-CVB=be,suq'as
4,s-uq'u-r,PV-1.sit.PFV-CVB,suq'as
3,l-ešu-r,PV-4.take.PFV-CVB,lewšus
1,l-e<w>šu-r,PV-<3>take.PFV-CVB,lešus
1,ʁ-a<r>gu-r,PV-<2>see.PFV-CVB,ʁagwas
1,ʁ-a<r>gu-ne,PV-<2>see.PFV-COND,ʁagwas
2,ji<r>q'a-d,<1>come.PFV-ATTR,wuruʔus
1,sa-č-w-i<l>xe-r=a,DOWN-EXPR-3-<IPFV>put.IPFV-CVB=be,sačibkas
2,χo-w-ɨ<r>ʁa-r=a,PV-3-<IPFV>hold.IPFV-CVB=be,χowqas
1,ge-ʁ-ijič',PV-IN-1.move.IMP,geʁijis
1,r-ɨχ,1-go.IMP,?
1,s-a<r>tara,PV-<2>leave.IMP,sartas
3,wu-ruʔu-r=a,3-go.IPFV-CVB=be,ruʔus
1,ruxa-r=a,4.say.IPFV-CVB=be/1.say.IPFV-CVB=be,?
1,s-uku-r,PV-1.head.to-CVB,sukur
6,ruʔu-r=a,1.go.IPFV-CVB=be,wuruʔus
1,hiši-d,1.become-ATTR,wɨkɨs
1,ji<d>q'ɨ-r=a,<HPL>.come.PFV-CVB=be,wuruʔus
1,sɨχɨ-r,throw-CVB,sɨχɨs
2,r-aʔa-s,2-do.IPFV-INF,waʔas
1,hɨxur,say.PFV,huxus
1,ǯ-iši-r,NEG-become.PFV-CVB,wɨkɨs
1,jɨq'i-r,1.die.PFV-CVB,wiq'es
1,iskura,because.of,iskura
1,d-iši-r=a,HPL-become.PFV-CVB=be,wɨkɨs
1,ʁi-d-igɨ-r,OUT-HPL-выгонять.PFV-CVB,xidigas
1,aɣ d-ɨʔɨ-r,away HPL-do.PFV-CVB,aɣ daʔas
4,ji<d>q'ɨ-r,<HPL>come.PFV-CVB,wuruʔus
1,ǯ-iwu-r=a,NEG-4.give.PFV-CVB=be,hɨwɨs
1,χo-w-u<r>ga-r=a,PV-3-<IPFV>hold.IPFV-CVB=be,χowɢas
1,χowɢ-u-n,block-PFV-NMLZ,χowɢas
1,a-č'-i<r>χa-s,IN-EXPR-<1>enter-INF,ač'irχas
1,l-uxu-r=a,PV-1.try.PFV-CVB=be,luxwas
1,a-č'-i<r>χɨ-r=a,IN-EXPR-<1>enter.PFV-CVB=be,ač'irχas
3,hɨkɨ-s-ɨ,4.become-INF-FUT,wɨkɨs
1,hɨga-r-dɨš,4.want.IPFV-CVB-NO,wɨgas
1,kasa,listen.IMP,kasas
12,haʔ,4.do.IMP,waʔas
1,jiʔi-ga,1.сome.IPFV-TEMP,wuruʔus
3,ji<d>q'ɨ-r,<1>come.PFV-CVB,wuruʔus
1,išlega,act.IMP,išlegas
1,k-ɨˤχ-a,СONT-1.strike-IMP,jɨˤχas
1,χ-eji-r,PV-1.fall.PFV-CVB,χeis
1,siga,leave.IMP,sigas
2,huxu-d,4.say.PFV-ATTR,wuxus
2,h-aʔa-d,̃NPL-do.IPFV-ATTR,waʔas
1,ge-ʁ-iʔič',PV-IN-1.move.IMP,geʁiʔi
1,la-č'-i<r>xɨ-ne,UP-EXPR-1.go.PFV-COND,ač'irxasɨ
1,bezmiš jiši-r,get.tired 4.become.PFV-CVB,bezmiš wɨkɨs
1,l-ep'e-wa-ʔa,PV-remove-PTCL-?,lep'es
1,ki-ʁ-i<r>xu-r,PV-PV-<1>fall.PFV-CVB,kihirχus
1,jiq'e-r=a,1.die.IPFV-CVB=be,wiq'es
1,d-aχɨ-r,HPL-run.PFV-CVB,waχas
1,jirq'ɨ-d,1.come.PFV-ATTR,wuruʔus
1,h-aʔa-r=a,1-do.IPFV-CVB=be,waʔas
4,hɨʔɨ-r,1.do.PFV-CVB,waʔas
7,hac'a-r=a,1.know.IPFV-CVB=be,wac'as
1,qaka,move,qakas
1,k-i<d>q'ɨ-r=xʷa,PV-<4>bring.PFV-CVB=ADD,kidχas
1,gʲ-aɢɨ-r=xa,PV-1.look.PFV-CVB=ADD,gʲawɢas
1,s-ixi-r,DOWN-4.put.PFV-CVB,sixin
1,jiq'i-r,1.die.PFV-CVB,wiq'es
1,hut-u-r,look-PFV-CVB,hutas
3,gʲ-aɢ-a,PV-1.look-IMP,gʲawɢas
1,l-a<p>du-j-ne,PV-<3>lose-COP2-COND,lapdus
4,huxu-r=xa,4.say.PFV-CVB=ADD,wuxus
1,ješi-r=a,4.cry.IPFV-CVB=be,ješis
1,sawɨ-r,drop-CVB,?
1,l-eš,PV-1.take.IMP,lewšus
1,kʲ-ixʲa=xa,PV-1.bury.IMP=ADD,kixäs
1,kʲ-ixi-r=xa,PV-1.bury.PFV-CVB=ADD,kixäs
1,w-iši-r,3-become.PFV-CVB,wišis
1,abg-ɨ-r,IN.stay.PFV-CVB,?
1,su<r>gun-diš,2.disappear.PFV-NMLZ-NEG,sürgün
1,l-akɨ-r-diš,PV-bother-CVB-NO,lakasɨ
2,keʁire-s,1.choose.IPFV-INF,keʁires
1,w-iši-r=xʷa,3-become.PFV-CVB=ADD,wɨkɨs
7,xu-jne,say.PFV-COND,huxus
1,hac'a-dɨ,1.know.IPFV-ATTR,wac'as
2,jaʁmiš w-iši-r=xʷa,gather 3-become.PFV-CVB=ADD,jaʁmiš wikɨs
2,w-iši-r=xʷa,3-become.PFV-CVB=ADD,wikɨs
1,hɨʔɨ-n,4.do.PFV-NMLZ,waʔas
1,sual seji-ne,question 4.suggest.PFV-TEMP,sual cejis
1,seji-ne,4.suggest.PFV-TEMP,cejis
4,huxu-r=xʷa,4.say.PFV-CVB=ADD,wuxus
1,hɨkɨ-s-dɨš,1.become-INF-NO,wɨkɨs
1,keʁiri-r=a,1.choose.PFV-CVB=be,qehires
1,h-ichši-r,3-be.PFV-CVB,hɨkɨs
1,hɨga-di,1.want.IPFV-ATTR,wɨgas
1,keʁɨri-dʲ-a,choose-ATTR-IN.EL,?
4,haʔa-s-ɨ,4.do-INF-FUT,waʔas
1,jɨˤχɨˤ-s,1.hit-INF,jɨˤχɨˤ-s
2,hɨkɨ-s,4.become-INF,wɨkɨs
1,kehɨri-de,choose.PFV*.1-?,kehires
2,hiši-r,1.become.PFV-CVB,wɨkɨs
1,gʲe-d-eɢ,PV-HPL-look.IMP,gʲaɢas
2,ruʔu-d,1.become.IPFV-ATTR,wuruʔus
1,iǯlas ha<w>ɨ-r,gathering <3>do.PFV-CVB,? waʔas
1,hɨga-d,1.want.IPFV-ATTR,wɨgas
4,hɨga-r=a,1.want.IPFV-CVB=be,wɨgas
1,hɨʔɨ-n,1.do.PFV-NMLZ,waʔas
1,qadaca-s,1.hear.IPFV-INF,qadacas
1,haʔa-s,1.do-INF,waʔas
1,ǯ-ič'e-di-r=a=xa,NEG-want-ATTR-CVB=be=ADD,jič'es
1,ʁ-aʁu-d,PV-4.force.PFV-ATTR,?
1,jaʁmiš h-a-dɨr=xʷa,gather 1-do.IPFV-ATTR=ADD,jaʁmiš waʔas
1,h-a-dɨr=xʷa,1-do.IPFV-ATTR=ADD,waʔas
1,iǯlas w-aʔa-r=a=xa,gathering 3-do.IPFV-CVB=be=ADD,? waʔas
1,w-aʔa-r=a=xa,3-do.IPFV-CVB=be=ADD,waʔas
2,e-ʁ-eč'u-r,IN-OUT-1.move.PFV-CVB,?
1,halg-a,1.say-IMP,walgas
4,hac'a-r-ɨ-ma,1.know.IPFV-CVB-COP2-Q,wac'as
1,xu-jne=xʷa,say.PFV-COND=ADD,huxus
1,hac'a-r-dɨš,1.know.IPFV-CVB-NEG,wac'as
1,ǯ-ac'a-d-i-la,NEG-know.IPFV-ATTR-OBL-SUP.EL,hac'as
1,haʔa-s-dɨ,4.do-INF-ATTR,waʔas
1,ǯ-ac'a-d,NEG-know.IPFV-ATTR,hac'as
1,χaˤr d-aʔa-s-dɨ,teach HPL-do.IPFV-INF-FUT,χar haʔas
1,d-aʔa-s-dɨ,HPL-do.IPFV-INF-FUT,haʔas
3,s-atɨ-r,PV-1.leave.PFV-CVB,satas
1,q-a<r>χɨˤ-r,RE-<1>leave.PFV-CVB,?
1,ha<p>χɨˁ-r,<3>go.PFV-CVB,wuruʔus
1,ruʔu-d-diš,1.go.IPFV-ATTR-NEG,wuruʔus
1,χotʲabɨ,at.least[R],χotʲabɨ
4,d-ɨxɨ-r,HPL-go.PFV-CVB,wuruʔus
2,w-aʔa-s,3-do.IPFV-INF,waʔas
2,hac'a-r-diš,1.know.IPFV-CVB-NO,wac'as
1,huxu-s=xa,1.say-INF=ADD,wuxus
1,ruxa-d,1.say.IPFV-ATTR,?
1,ha<w>ɨ-r=a,<3>do.PFV-CVB=be,waʔas
1,jirq'ɨ-r=xa,1.come.PFV=ADD,wuruʔus
1,gʲ-e<d>ɢɨ-r,PV-<HPL>see.PFV-CVB,gʲawɢas
1,hac'a-d-i-la,1.know.IPF-ATTR-OBL.N-EL,wac'as
1,q-uxu-s-ɨ,RE-1.say.PFV-INF-FUT,huxus
1,hac'a-r-i-j,1.know.IPFV-CVB-COP2-PST,wac'as
2,haˤrχɨ-r,1.go.PFV-CVB,ruʔus
1,ruʔu-d-diš,1.go.IPFV-CVB-NEG,wuruʔus
2,xu-s,QUOT-INF,huxus
3,w-ɨʔɨ-r,3-do.PFV-CVB,waʔas
1,huxu-s,1.say-INF,wuxus
1,e-ʁ-eč'u-r?,IN-OUT-1.move.PFV-CVB,?
1,ǯ-ac'a-biš-e,NEG-know.IPFV-OBL.PL-ERG,hac'as
1,hac'a-biši-s,1.know.IPFV-PL.OBL-DAT,hac'ɨs
1,χaˤr h-a-j-ma-n,teach 1-do.IPFV-PST-LIM-NMLZ,χaˤr haʔas
1,w-aʔa-s-dɨ=xa,3-do.IPFV-INF-ATTR=ADD,waʔas
1,l-a<p>t'u-r,PV-<3>end.PFV-CVB,lapt'us
1,du-ruʔu-r-i-jden,HPL-go.IPFV-CVB-COP2-IRR,wuruʔus
1,gʲä-d-ɨ<b>ʁu-r=a,UNDER-HPL-move.IPFV-CVB=be,?
1,lʲa-d-ubʁu-r=a,UP-HPL-move.IPFV-CVB=be,leč'us
1,h-aʔa-d,NPL-do.IPFV-ATTR,waʔas
1,ge-ʁ-w-i<b>xu-r=a,UNDER-OUT-3-appear.PFV-CVB=be,?
1,ʁ-e<l>gü-r=a,PV-<APL>see.PFV-CVB=be,?
1,ruʔu-r=a-j,go.IPFV-CVB=be-PST,wuruʔus
1,dü-ʁürʁe-s,HPL-wander-INF,?
1,du-ruʔu-s,HPL-go-INF,?
1,d-ülqe-s,HPL-play-INF,wulqas
3,haʔa-r=а,NPL.do.IPFV-CVB=be,waʔas
1,ʁa-d-ubʁu-r=a,OUT-HPL-move.IPFV-CVB=be,ʁeč'us
3,du-ruʔu-r-i-j,HPL-go.IPFV-CVB-COP2-PST,wuruʔus
1,gʲ-aɢa-d,PV-4.look.IPFV-ATTR,gʲawɢas
1,l-ja<b>ʁuˤ-d,UP-<IPFV>4.move.IPFV-ATTR,?
1,q-uˤ<r>ʁuˤ-r=aˤ,RE-<2>come.IPFV-CVB=be,?
1,ji<r>q'ɨ-d,<2>come.PFV-ATTR,wuruʔus
1,ruʔu-d,4.become.IPFV-ATTR,wɨkɨs
1,ruʔu-d=kal-dɨ,4.become.IPFV-ATTR=SIMIL-ATTR,wuruʔus
1,r-iʔi-na=a,2-COP2-CVB=be,?
1,q'abɨl r-ɨʔɨ-r,accept 2-do.PFV-CVB,q'abɨl waʔas
1,r-ɨʔɨ-r,2-do.PFV-CVB,waʔas
1,b-eʔe-r,3-pull.IPFV-CVB,beʔes
2,d-iʔi-na,HPL-go.IPFV-CVB,?
2,huxu-r=xa,4.say.PFV-CVB=ADD/1.say.PFV-CVB=ADD,wuxus
2,du-ruʔu-s,HPL-go-INF,wuruʔus
1,ruʔu-d,NPL.become.IPFV-ATTR,wuruʔus
1,χ-aq'ɨ-deka,PV-4(?).hold.PFV-???(=deqa?),χaq'as
2,hiši-r,4.become.PFV-CVB,wɨkɨs
3,χač'i<r>χɨ-r,<1>throw.PFV-CVB,?
1,du-ruʔu-r=a?,HPL-go.IPFV-CVB=be,wuruʔus
3,gʲ-e<d>ɢɨ-r,PV-<HPL>see.PFV-CVB,gʲaɢas
1,χač'i<r>χ,<1>throw.PFV,?
1,χač'i<r>χɨ-r=a,<1>throw.PFV-CVB=be,?
1,ru<r>u-r=a,<2>go.IPFV-CVB=be,wuruʔus
1,kʲ-iwɨ-s-dɨ,CONT-4.give.PFV-INF-ATTR,?
1,uˤχuˤ-n,1.keep.PFV-NMLZ,?
1,q-ɨʔɨ-n,RE-1.do.PFV-NMLZ,?
1,?,SURF-???,?
1,uˤχuˤ-s,1.keep-INF,?
1,uˤ<r>uˤχuˤ-n,<2>keep.PFV-NMLZ,?
1,χ-aʁu-r=xa,PV-1.throw.PFV-CVB=ADD,?
1,ʁ-a<r>gʷa-d,PV-<IPFV>4.see.IPFV-ATTR,?
1,q-i<r>ši-r,RE-<2>become.PFV-CVB,wɨkɨs
1,q-a<r>χˤɨ-r,RE-<2>leave.PFV-CVB,?
1,q-a<r>χˤɨ-r-i-jden,RE-<2>go.to.PFV-CVB-COP2-IRR,?
1,hac'a-r-diš,4.know.IPFV-CVB-NO,wac'as
1,r-iši-r-i-jden,2-become.PFV-CVB-COP2-IRR,wɨkɨs
2,ile-ra,4.eat.IPFV-CVB,iles
2,raˤʁa-ra,4.drink.IPFV-CVB,raˤʁas
1,s-ü<d>q'u-r,PV-<HPL>sit.PFV-CVB,suq'us
1,a-d-ubʁɨ-ra,PV-HPL-bathe.IPFV-CVB,eč'us
1,hac'a-d-kal-dɨ-bɨr,4.know.IPFV-ATTR-SIMIL-ATTR-PL,wac'as
1,ke-ʁ-e<l>č'u-s-dɨ-bɨr,CONT-OUT-<HPL>move-INF-ATTR-PL,keʁeč'us
2,la-d-ɨ<b>či-r=a,PV-HPL-<IPFV>jump.IPFV-CVB=be,lalčis
1,kɨˤ-ʁ-d-ɨ<r>χɨ-r=a,CONT-OUT-HPL-go.PFV-CVB=be,kɨˤʁɨtχɨs
1,kʲ-ü<l>č'ü-r,CONT-<HPL>move.PFV-CVB,küč'us
1,kʲaqlʲadubʁɨ-r,1.come.out.IPFV-CVB,kjaqleč'us
2,hɨwɨ-r,4.give.PFV-CVB,hɨwɨs
1,l-ejč',PV-1.jump.IMP,lalčis
1,gič'e-r=a,fear.IPFV-CVB=be,gič'es
1,gič'i-r=a,fear.PFV-CVB=be,gič'es
1,l-aˤjči-r,PV-1.jump.PFV-CVB,lalčis
1,l-ɨjči-r,PV-1.jump.PFV-CVB,lalčis
1,gʲ-aɢa-ma,PV-1.look.IPFV-LIM,gʲawɢas
1,ruʔu-r-diš,4.become.IPFV-CVB-NEG,wɨkɨs
1,jiχeˁ-r=a,1.carry.away.IPFV-CVB=be,jɨχɨs
2,d-aχ-a,HPL-run-IMP,?
1,χ-aq',PV-1.catch.IMP,χaq'as
1,hiši-r-diš,4.become.PFV-CVB-NO,wɨkɨs
1,jaχ,1.run.IMP//,daχas
1,χa-q-aq',PV-RE-1.hold.IMP,χaqaq'as
1,l-a<l>či-r,PV-<HPL>jump.PFV-CVB,lalčis
1,hac'a-d,4.know.IPFV-ATTR,wac'as
1,χa-q-aq'u-r,PV-RE-1.catch.PFV-CBV,χaqaq'as
1,χa-q-ǯ-aq'ɨ-r-i-jden,PV-RE-NEG-1.catch.PFV-CVB-COP2-IRR,χaqaq'as
1,jɨχe-s-ij,1.carry.away-INF-PST,jɨχɨs
1,hɨkɨ-s-dɨ-diš-ij,1.become.PFV-INF-ATTR-NO-PST,wɨkɨs
2,w-iʔi-d,3-come.IPFV-ATTR,wiʔi
1,s-ü<d>q'u-r=a,PV-<HPL>sit.PFV-CVB=be,suq'us
1,w-iʔi-na,3-come.IPFV-CVB,wiʔi
1,s-ü<r>q'u-d,PV-<2>sit.PFV-ATTR,suq'as
2,r-iši-r=a,2-become.PFV-CVB=be,wɨkɨs
1,hak'a-r=a,hold-CVB=be,hak'as
1,χɨˁ-ʁ-ɨχɨ-d,PV-PV-1.stand-ATTR,?
2,tormozit,stop[R],tormozitʲ
2,hɨʔɨ-jne=xʷa,4.do.PFV-COND=ADD,waʔas
1,s-ɨ<w>χɨ-r=a,PV-<3>push.PFV-CVB=be,sɨχɨs
1,s-ɨ<w>χɨ-jne=xʷa,PV-<3>push.PFV-TEMP2=ADD,sɨχɨs
1,gʲ-a<r>ɢɨ-r=xʷa,PV-<2>look.PFV-CVB=ADD,gʲawɢas
1,haʁowʁu-s,quarrel-INF,haʁowʁus
3,gʲ-aɢɨ-d=xʷa,PV-1.look.PFV-ATTR=ADD,gʲawɢas
2,hu<r>xu-s,<2>say-INF,huxus
1,s-ɨ<w>χɨ-r=xʷa,PV-<3>push.PFV-CVB=ADD,sɨχɨs
1,haʔa-s=xʷa,4.do-INF=ADD,waʔas
2,d-ɨxɨ-r=xʷa,HPL-go.PFV-CVB=ADD,wuruʔus
1,s-e<l>č'u-r=a,DOWN-<HPL>move.PFV-CVB=be,sekeč'us
1,s-e<l>č'u-jne,DOWN-<HPL>move.PFV-TEMP2,sekeč'us
2,huxu-r=xʷa,1.say.PFV-CVB=ADD,wuxus
5,huxu-r=xʷa,4.say.PFV-CVB=ADD/1.say.PFV-CVB=ADD,wuxus
1,hu<r>xu-jne,<2>say-COND,huxus
1,hɨga-r-i,4.want.IPFV-CVB-COP2,hɨkɨs
1,huxu-d-i,4.say.PFV-ATTR-COP2,wuxus
1,huxu-s,4.say-INF/1.say-INF,wuxus
1,hɨga-r=iʔ-i,4.want.IPFV-CVB=COP1-PST,hɨgas
1,rasxodilsʲa,go.away[R],?
1,haˁ<r>χɨˁ-r,<1>go.PFV-CVB,wuruʔus
1,a<r>gɨ-r,<2>stay.PFV-CVB,adgas
1,jiq'ɨ-r,1.die.PFV-CVB,?
2,q'ɨx-e,senior-ADJ,q'ʷixdɨ
6,d-ɨʔɨ-r,HPL-do.PFV-CVB,waʔas
1,d-ɨʔɨ-d-ʲa,HPL-do.PFV-ATTR-IN.EL,waʔas
2,služitʲ,serve[R],služitʲ
2,q-i<d>q'ɨ-r,RE-<HPL>bring.PFV-CVB,?
1,qa-d-ɨʔɨ-r,RE-HPL-do.PFV-CVB,?
1,hiši-r,NPL.become.PFV-CVB,wɨkɨs
1,q-i<d>q'ɨ-r,RE-<4>bring.PFV-CVB,?
1,l-i<r>xu-r,UP-<1>drown.PFV-CVB,?
2,q'ɨx-e,senior-ADJ,?
1,le-d-eq'a,PV-HPL-deliver-IMP,?
1,d-ɨʔɨ-d-e-k-la,HPL-do.PFV-ATTR-OBL-SUB-EL,waʔas
1,d-ɨ<r>q'ɨ-r,HPL-<HPL>die.PL.PFV-CVB,wiq'es
1,d-ɨ<r>q'ɨ-jne,HPL-<HPL>die.PFV-COND,wiq'es
1,a<r>gɨ-r,<2>IN.stay.PFV-CVB,?
1,jiq'ɨ-ga,1.die.PFV-TEMP,wiq'es
3,jiq'ɨ-r,1.die.PFV-CVB,wiq'es
1,gʲ-e<r>gɨ-r,UNDER-<1>stay.PFV-CVB,gebgas
1,jiq'i-ga,1.die.PFV-TEMP,wiq'es
1,le-r-eq'-a,PV-2-deliver-IMP,?
1,d-ɨwɨ-r,HPL-give.PFV-CVB,hɨwɨs
1,hiši-d-ʲa-q-la,4.become.PFV-ATTR-IN.EL-SUB-EL,wɨkɨs
2,ješemiš d-iši-r,live HPL-become.PFV-CVB,ješemiš wɨkɨs
1,ješemiš r-iši-r,live 2-become.PFV-CVB,ješemiš wɨkɨs
1,a<r>gɨ-r,<2>IN.stay.PFV-CVB,adgas
1,r-ɨxɨ-r,2-go.PFV-CVB,?
1,w-aʔa-r-i-j,3-do.IPFV-CVB-COP2-PST,waʔas
1,w-aʔa-r-i,3-do.IPFV-CVB-COP2,waʔas
1,uvažat d-aʔa-r-i,respect[R] 4-do.IPFV-CVB-COP1,uvažat waʔas
1,d-aʔa-r-i,4-do.IPFV-CVB-COP1,waʔas
1,w-ɨlc'a-r-i,3-give.IPFV-CVB-COP2,hɨwɨs
1,q-i<d>q'ɨ-dʲ-a-k-la,RE<HPL>come.PFV-ATTR-IN.EL-SUB-EL,?
1,qa-w-aʔa-r-diš,RE-3-do.IPFV-CVB-NO,qawaʔas
1,qa-w-aʔa-s,RE-3-do.IPFV-INF,qawaʔas
1,ruʔu-r-dɨš,1.become.IPFV-CVB-NO,wuruʔus
1,d-ɨrɨq'ɨ-d-ʲa,HPL-die.PFV-ATTR-IN.EL,wiq'es
1,argɨ-r,1.stay.PFV-CVB,adgas
1,r-iq'ɨ-r,2-die.PFV-CVB,?
1,r-iši-r=a-ma,2-become.PFV-CVB=be-Q,wɨkɨs
1,r-iši-r=a-ma?,2-become.PFV-CVB=be-Q,wɨkɨs
1,d-iši-r=xʷa,HPL-become.PFV-CVB=ADD,wɨkɨs
1,w-iši-r=a-j,3-become.PFV-CVB=be-PST,wɨkɨs
1,aramiš w-aʔa-s,search 3-do.IPFV-INF,aramiš waʔas
2,du-ruʔu-s-dɨ,HPL-go-INF-ATTR,wuruʔus
1,li<w>ix-ne,UP-<3>put(?)-COND,?
1,s-a<p>ta-s,PV-<3>leave-INF,saptas
3,li<w>i-r,<3>eat.PFV-CVB,?
1,du-ruʔu-s-ɨ,HPL-go-INF-FUT,wuruʔus
2,ha<w>ɨ-r=xa,<3>do.PFV-CVB=ADD,waʔas
1,l-ü<t>kü-r,PV-<HPL>fall.PFV-CVB,lukas
2,s-e<t>χɨ-r=xʷa,PV-<HPL>sleep.PFV-CVB=ADD,?
1,l-üzü-r=xʷa,PV-HPL.stand.PFV-CVB=ADD,?
2,hɨʔɨ-r=xʷa,NPL.do.PFV-CVB=ADD,waʔas
1,le<d>qi-ne=xwa,???=ADD,?
1,huxur=xʷa,say.PFV-CVB=ADD,?
3,liʔi-n,4.eat.PFV-NMLZ,?
2,raˤʁɨ-n,4.drink.PFV-NMLZ,raˤʁas
1,k-i<r>xu-r,CONT-<1>appear.PFV-CVB,?
2,raˤʁa-r=a,4.drink.IPFV-CVB=be,raˤʁas
1,ke-ʁ-ojči-r,???.PFV-CVB(AOR),?
1,k-iχɨ-r=xʷa,PV-1.touch.PFV-CVB=ADD,?
1,kʲ-iχɨ-r,PV-1.touch.PFV-CVB,?
1,d-eʔ,4-pull.IMP,beʔes
1,hɨʔɨ-r=xʷa,4.do.PFV-CVB=ADD,waʔas
1,ma<b>-diš-ma,remain<3>-NO-Q,?
1,gʲa-r-ɨɢa-ma=xʷa,PV-2-look.IPFV-LIM=ADD,gʲawɢas
1,?,?,?
2,ʁ-agu-d,PV-4.see.PFV-ATTR,?
1,xu-jne=xa,say.PFV-COND=ADD,huxus
1,k-eʁiji-r,SURF-???.PFV-CVB,?
3,l-at'u-r,PV-4.end.PFV-CVB,?
3,jaʁmiš haʔa-r=a,gather 4.do.IPFV-CVB=be,jaʁmiš waʔas
1,jaʁmiš hɨʔɨ-d-ʲa,gather 4.do.PFV-ATTR-IN.EL,jaʁmiš waʔas
3,hɨʔɨ-d-ʲa,4.do.PFV-ATTR-IN.EL,waʔas
1,q-i<d>q'ɨ-r,RE-<APL>bring.PFV-CVB,?
1,riχa-r=a,4.wash.IPFV-CVB=be,?
